## [iView]
Converted from: NA
Date: NA
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	60
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	13712                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
Subject: NA
## Description:	description info                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	800	600
## Calibration Point 0:	Position(400;300)
## Calibration Point 1:	Position(200;30)
## Calibration Point 2:	Position(760;150)
## Calibration Point 3:	Position(600;570)
## Calibration Point 4:	Position(40;450)
## [Geometry]
## Stimulus Dimension [mm]:	321	240
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1023401-1517//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
2259566086	SMP	1	1398.36	491.22	1161.27	484.30	19.14	19.14	4.08	19.61	19.61	4.21	1393.22	495.44	1399.64	495.45	1159.23	488.65	1165.55	488.64	389.40	292.45	410.09	330.65	0	1	1	2	-1	-1	-12.22	60.95	727.87	41.69	62.37	726.05	-0.07	0.12	-0.99	0.00	0.12	-0.99	0		
2259582731	SMP	1	1398.39	490.90	1161.13	483.49	18.81	18.81	4.08	19.56	19.56	4.22	1393.21	495.38	1399.58	495.42	1159.17	488.52	1165.46	488.50	389.45	286.02	412.54	276.66	0	1	1	2	-1	-1	-12.20	60.95	727.68	41.74	62.44	726.58	-0.08	0.13	-0.99	0.00	0.15	-0.99	0		
2259599404	SMP	1	1398.28	491.27	1161.12	484.37	19.19	19.19	4.10	19.65	19.65	4.24	1393.12	495.28	1399.46	495.29	1159.08	488.48	1165.41	488.48	390.69	298.82	409.54	338.19	0	1	1	2	-1	-1	-12.18	60.96	727.47	41.75	62.44	726.47	-0.08	0.11	-0.99	0.00	0.11	-0.99	0		
2259616054	SMP	1	1398.27	490.89	1160.99	484.06	18.84	18.84	4.11	19.63	19.63	4.25	1393.11	495.23	1399.35	495.21	1159.05	488.42	1165.36	488.42	390.50	291.10	410.75	329.04	0	1	1	2	-1	-1	-12.17	61.01	727.93	41.78	62.48	726.83	-0.08	0.12	-0.99	0.00	0.12	-0.99	0		
2259632726	SMP	1	1398.24	490.87	1160.89	484.10	18.91	18.91	4.11	19.77	19.77	4.26	1393.08	495.21	1399.30	495.21	1159.00	488.48	1165.35	488.40	389.29	291.53	413.08	328.03	0	1	1	2	-1	-1	-12.17	61.06	728.50	41.78	62.47	726.74	-0.08	0.12	-0.99	0.01	0.12	-0.99	0		
2259649373	SMP	1	1398.24	490.92	1160.91	483.95	18.82	18.82	4.12	19.51	19.51	4.27	1393.10	495.23	1399.33	495.22	1159.05	488.46	1165.37	488.43	388.57	290.53	414.82	317.17	0	1	1	2	-1	-1	-12.18	61.09	728.91	41.79	62.50	727.07	-0.08	0.12	-0.99	0.01	0.13	-0.99	0		
2259666074	SMP	1	1398.21	491.11	1161.08	484.40	18.81	18.81	4.12	19.57	19.57	4.27	1393.10	495.38	1399.35	495.32	1159.18	488.66	1165.48	488.63	388.50	291.95	414.93	327.52	0	1	1	2	-1	-1	-12.19	61.07	729.04	41.78	62.48	727.39	-0.08	0.12	-0.99	0.00	0.11	-0.99	0		
2259682699	SMP	1	1398.52	490.88	1161.38	484.48	18.66	18.66	4.11	19.78	19.78	4.28	1393.15	495.47	1399.45	495.52	1159.29	488.76	1165.57	488.89	386.22	280.66	412.57	322.79	0	1	1	2	-1	-1	-12.20	61.03	728.93	41.78	62.47	727.72	-0.09	0.13	-0.99	-0.01	0.12	-0.99	0		
2259699364	SMP	1	1398.26	491.12	1161.06	484.45	18.91	18.91	4.12	19.80	19.80	4.29	1393.16	495.65	1399.48	495.63	1159.33	488.87	1165.61	489.00	388.58	281.36	417.42	317.19	0	1	1	2	-1	-1	-12.20	60.98	728.73	41.79	62.47	728.04	-0.08	0.13	-0.99	0.01	0.13	-0.99	0		
2259716012	SMP	1	1398.40	491.35	1161.46	484.80	18.90	18.90	4.12	20.01	20.01	4.31	1393.16	495.69	1399.42	495.71	1159.33	488.90	1165.68	489.06	386.96	285.66	410.44	326.92	0	1	1	2	-1	-1	-12.21	61.01	729.21	41.78	62.45	727.94	-0.08	0.12	-0.99	-0.01	0.11	-0.99	0		
2259732689	SMP	1	1398.25	491.22	1161.32	484.12	18.83	18.83	4.13	20.01	20.01	4.33	1393.14	495.69	1399.37	495.71	1159.38	488.84	1165.70	489.02	388.51	280.17	414.79	292.35	0	1	1	2	-1	-1	-12.21	61.04	729.65	41.78	62.49	728.21	-0.08	0.13	-0.99	0.00	0.14	-0.99	0		
2259749335	SMP	1	1398.40	491.32	1161.18	484.24	18.77	18.77	4.13	19.76	19.76	4.33	1393.15	495.71	1399.37	495.75	1159.41	488.82	1165.75	488.97	385.84	279.82	420.09	302.75	0	1	1	2	-1	-1	-12.22	61.08	730.20	41.76	62.48	728.01	-0.08	0.13	-0.99	0.01	0.13	-0.99	0		
2259766007	SMP	1	1398.28	491.18	1161.20	484.44	18.55	18.55	4.12	19.76	19.76	4.33	1393.14	495.65	1399.46	495.76	1159.47	488.79	1165.86	488.92	387.25	276.96	423.20	317.41	0	1	1	2	-1	-1	-12.22	61.08	730.07	41.71	62.44	727.44	-0.08	0.13	-0.99	0.01	0.12	-0.99	0		
2259782658	SMP	1	1398.31	491.60	1161.39	484.38	18.76	18.76	4.12	19.57	19.57	4.32	1393.22	495.74	1399.48	495.78	1159.53	488.77	1165.96	488.94	387.57	284.91	422.86	313.74	0	1	1	2	-1	-1	-12.24	61.09	730.39	41.65	62.38	726.74	-0.08	0.11	-0.99	0.01	0.13	-0.99	0		
2259799335	SMP	1	1398.29	491.39	1161.81	484.47	18.68	18.68	4.12	19.35	19.35	4.30	1393.22	495.77	1399.52	495.80	1159.71	488.77	1166.14	488.89	389.13	279.69	415.61	317.78	0	1	1	2	-1	-1	-12.24	61.08	730.35	41.58	62.33	726.18	-0.07	0.12	-0.99	0.00	0.12	-0.99	0		
2259815974	SMP	1	1398.33	491.45	1161.77	484.66	18.46	18.46	4.10	19.62	19.62	4.30	1393.29	495.84	1399.56	495.85	1159.81	488.85	1166.17	489.07	390.51	279.16	417.61	319.87	0	1	1	2	-1	-1	-12.26	61.09	730.62	41.55	62.29	725.97	-0.07	0.12	-0.99	0.00	0.12	-0.99	0		
2259832655	SMP	1	1398.74	491.77	1161.87	484.61	18.68	18.68	4.11	19.39	19.39	4.29	1393.29	495.91	1399.57	495.95	1159.93	489.04	1166.29	489.27	381.32	284.76	418.29	312.04	0	1	1	2	-1	-1	-12.26	61.09	730.82	41.51	62.23	725.81	-0.09	0.11	-0.99	0.00	0.13	-0.99	0		
2259849293	SMP	1	1398.43	491.66	1161.70	484.68	18.81	18.81	4.11	19.56	19.56	4.29	1393.28	495.97	1399.56	496.07	1159.95	489.17	1166.30	489.29	387.78	279.77	424.66	309.82	0	1	1	2	-1	-1	-12.26	61.07	730.88	41.50	62.20	725.69	-0.08	0.12	-0.99	0.01	0.13	-0.99	0		
2259865976	SMP	1	1398.52	491.82	1161.75	484.69	18.76	18.76	4.11	19.59	19.59	4.29	1393.26	496.00	1399.56	496.11	1159.92	489.25	1166.30	489.32	386.62	284.23	424.83	306.87	0	1	1	2	-1	-1	-12.26	61.05	730.76	41.49	62.16	725.40	-0.08	0.12	-0.99	0.01	0.13	-0.99	0		
2259882621	SMP	1	1398.43	491.65	1161.80	484.77	18.68	18.68	4.11	19.31	19.31	4.28	1393.19	495.98	1399.47	496.08	1159.91	489.24	1166.30	489.31	385.39	282.51	422.97	309.87	0	1	1	2	-1	-1	-12.24	61.05	730.64	41.47	62.14	725.10	-0.08	0.12	-0.99	0.01	0.13	-0.99	0		
2259899365	SMP	1	1398.43	491.60	1161.91	485.08	18.70	18.70	4.11	19.85	19.85	4.29	1393.18	495.93	1399.43	496.00	1159.89	489.25	1166.31	489.34	384.72	282.34	420.36	318.83	0	1	1	2	-1	-1	-12.23	61.07	730.68	41.45	62.10	724.73	-0.08	0.12	-0.99	0.00	0.11	-0.99	0		
2259915938	SMP	1	1398.41	491.50	1161.53	484.98	18.56	18.56	4.11	19.40	19.40	4.28	1393.13	495.86	1399.33	495.91	1159.85	489.16	1166.27	489.30	382.22	282.45	428.03	320.48	0	1	1	2	-1	-1	-12.22	61.11	731.00	41.44	62.08	724.32	-0.09	0.12	-0.99	0.02	0.11	-0.99	0		
2259932623	SMP	1	1398.49	491.27	1161.60	484.68	18.48	18.48	4.10	19.31	19.31	4.27	1393.14	495.80	1399.34	495.85	1159.84	489.04	1166.21	489.19	379.14	278.30	426.69	316.38	0	1	1	2	-1	-1	-12.23	61.16	731.35	41.44	62.10	724.22	-0.09	0.13	-0.99	0.01	0.12	-0.99	0		
2259949255	SMP	1	1398.26	491.45	1161.75	484.38	18.54	18.54	4.10	19.33	19.33	4.26	1393.10	495.82	1399.32	495.89	1159.87	489.00	1166.20	489.21	382.44	281.33	423.96	307.45	0	1	1	2	-1	-1	-12.23	61.17	731.60	41.44	62.11	724.29	-0.08	0.13	-0.99	0.01	0.14	-0.99	0		
2259965939	SMP	1	1398.26	491.31	1161.67	484.77	18.39	18.39	4.09	19.49	19.49	4.26	1393.14	495.85	1399.39	495.90	1159.87	489.06	1166.28	489.29	383.31	276.28	425.94	317.36	0	1	1	2	-1	-1	-12.24	61.17	731.71	41.41	62.06	723.93	-0.08	0.13	-0.99	0.01	0.12	-0.99	0		
2259982575	SMP	1	1398.44	491.63	1161.86	484.82	18.77	18.77	4.10	19.62	19.62	4.26	1393.11	495.96	1399.40	495.99	1159.92	489.18	1166.31	489.32	378.27	279.54	424.11	316.63	0	1	1	2	-1	-1	-12.24	61.14	731.57	41.40	62.04	723.85	-0.09	0.12	-0.99	0.00	0.12	-0.99	0		
2259999259	SMP	1	1398.39	491.85	1161.86	484.78	18.89	18.89	4.11	19.22	19.22	4.25	1393.10	496.04	1399.43	496.11	1159.91	489.23	1166.31	489.33	378.04	282.94	424.30	313.83	0	1	1	2	-1	-1	-12.23	61.08	731.14	41.39	62.02	723.71	-0.08	0.12	-0.99	0.00	0.13	-0.99	0		
2260015895	SMP	1	1398.33	491.75	1161.65	484.79	18.55	18.55	4.10	19.18	19.18	4.24	1393.13	496.10	1399.42	496.17	1159.92	489.27	1166.32	489.35	380.27	279.13	428.87	313.72	0	1	1	2	-1	-1	-12.23	61.05	730.95	41.38	62.00	723.54	-0.08	0.12	-0.99	0.01	0.13	-0.99	0		
2260032583	SMP	1	1398.55	491.61	1161.74	484.46	18.39	18.39	4.09	19.03	19.03	4.22	1393.16	496.10	1399.41	496.14	1159.92	489.26	1166.30	489.32	376.71	275.66	427.98	301.99	0	1	1	2	-1	-1	-12.24	61.07	731.17	41.39	62.00	723.55	-0.09	0.13	-0.99	0.01	0.14	-0.99	0		
2260049219	SMP	1	1398.33	491.85	1161.77	484.52	19.00	19.00	4.11	19.41	19.41	4.22	1393.11	496.08	1399.39	496.15	1159.92	489.25	1166.29	489.31	378.55	279.34	427.45	302.04	0	1	1	2	-1	-1	-12.23	61.06	731.05	41.39	62.02	723.70	-0.08	0.12	-0.99	0.01	0.14	-0.99	0		
2260065902	SMP	1	1398.37	491.65	1161.88	484.72	19.02	19.02	4.12	19.73	19.73	4.24	1393.07	496.01	1399.38	496.05	1159.89	489.25	1166.29	489.32	377.66	277.79	424.61	309.82	0	1	1	2	-1	-1	-12.22	61.07	730.87	41.39	62.01	723.65	-0.09	0.12	-0.99	0.00	0.13	-0.99	0		
2260082537	SMP	1	1398.49	491.41	1161.72	484.87	18.69	18.69	4.12	19.78	19.78	4.25	1393.07	495.90	1399.28	495.95	1159.83	489.18	1166.26	489.29	374.42	274.08	426.71	315.73	0	1	1	2	-1	-1	-12.21	61.12	731.24	41.39	62.00	723.35	-0.09	0.13	-0.99	0.01	0.12	-0.99	0		
2260099223	SMP	1	1398.31	491.64	1162.61	484.52	19.05	19.05	4.13	18.23	18.23	4.20	1392.99	495.82	1399.28	495.84	1159.80	488.98	1166.23	489.18	375.89	281.73	345.56	309.98	0	1	1	2	-1	-1	-12.20	61.13	731.02	41.38	62.01	723.06	-0.09	0.12	-0.99	-0.04	0.13	-0.99	0		
2260115858	SMP	1	1398.12	491.49	1161.93	484.39	18.94	18.94	4.14	19.73	19.73	4.22	1392.97	495.73	1399.28	495.85	1159.77	488.94	1166.14	489.11	379.79	281.55	418.24	305.96	0	1	1	2	-1	-1	-12.19	61.12	730.80	41.40	62.03	723.12	-0.08	0.12	-0.99	-0.01	0.13	-0.99	0		
2260132528	SMP	1	1398.10	491.29	1161.36	484.84	19.15	19.15	4.15	19.58	19.58	4.23	1392.96	495.79	1399.23	495.84	1159.74	488.95	1166.06	489.11	380.46	276.07	428.36	320.83	0	1	1	2	-1	-1	-12.19	61.12	730.86	41.43	62.05	723.45	-0.08	0.13	-0.99	0.02	0.11	-0.99	0		
2260149178	SMP	1	1398.29	491.55	1161.76	484.62	19.16	19.16	4.16	19.79	19.79	4.24	1392.98	495.88	1399.21	495.93	1159.71	489.09	1166.10	489.19	376.76	280.50	419.07	310.54	0	1	1	2	-1	-1	-12.19	61.11	731.07	41.42	62.02	723.41	-0.09	0.12	-0.99	0.00	0.13	-0.99	0		
2260165862	SMP	1	1398.32	491.81	1161.81	485.02	18.93	18.93	4.16	19.85	19.85	4.26	1393.02	495.97	1399.25	495.95	1159.78	489.17	1166.25	489.31	376.91	285.90	418.61	323.30	0	1	1	2	-1	-1	-12.20	61.11	731.18	41.38	61.97	723.01	-0.09	0.11	-0.99	0.00	0.11	-0.99	0		
2260182498	SMP	1	1398.32	491.71	1161.39	484.50	18.94	18.94	4.16	19.51	19.51	4.26	1393.08	496.01	1399.30	496.03	1159.86	489.20	1166.25	489.28	377.77	282.22	437.48	301.05	0	1	1	2	-1	-1	-12.22	61.11	731.34	41.37	61.98	723.12	-0.08	0.12	-0.99	0.02	0.14	-0.99	0		
2260199180	SMP	1	1398.27	491.67	1162.00	485.10	18.97	18.97	4.17	20.11	20.11	4.28	1393.08	496.00	1399.30	496.00	1159.86	489.22	1166.30	489.34	378.23	282.15	411.53	329.63	0	1	1	2	-1	-1	-12.22	61.12	731.47	41.35	61.94	722.85	-0.08	0.12	-0.99	0.00	0.11	-0.99	0		
2260215818	SMP	1	1398.35	491.75	0.00	0.00	19.15	19.15	4.17	0.00	0.00	0.00	1393.09	495.98	1399.30	496.00	0.00	0.00	0.00	0.00	378.25	285.16	0.00	0.00	0	1	0	1	-1	-1	-12.23	61.15	731.74	0.00	0.00	0.00	-0.09	0.12	-0.99	0.00	0.00	0.00	0		
2260232495	SMP	1	1398.35	491.72	1161.75	484.95	19.39	19.39	4.19	20.34	20.34	4.31	1393.04	495.95	1399.30	495.97	1159.80	489.19	1166.28	489.31	377.32	285.01	417.28	325.72	0	1	1	2	-1	-1	-12.22	61.16	731.76	41.33	61.91	722.31	-0.09	0.12	-0.99	0.01	0.12	-0.99	0		
2260249143	SMP	1	1398.27	491.69	1161.63	484.75	19.21	19.21	4.20	20.31	20.31	4.33	1393.01	495.94	1399.22	495.97	1159.66	489.19	1166.15	489.27	377.56	285.41	416.31	318.47	0	1	1	2	-1	-1	-12.21	61.19	732.11	41.34	61.88	721.89	-0.09	0.12	-0.99	0.00	0.12	-0.99	0		
2260265828	SMP	1	1398.13	491.62	1161.57	484.93	19.14	19.14	4.20	20.30	20.30	4.34	1392.96	495.88	1399.19	495.92	1159.53	489.11	1166.03	489.22	379.92	286.30	413.11	330.46	0	1	1	2	-1	-1	-12.21	61.22	732.33	41.34	61.84	721.37	-0.08	0.12	-0.99	0.00	0.11	-0.99	0		
2260282467	SMP	1	1398.42	491.65	1161.58	484.87	19.16	19.16	4.21	20.26	20.26	4.35	1392.91	495.83	1399.21	495.93	1159.53	489.11	1166.03	489.21	375.85	286.10	411.85	329.75	0	1	1	2	-1	-1	-12.20	61.21	732.15	41.30	61.80	720.84	-0.10	0.12	-0.99	0.00	0.11	-0.99	0		
2260299161	SMP	1	1398.29	491.78	1161.49	484.97	19.22	19.22	4.21	20.55	20.55	4.37	1393.02	495.96	1399.23	495.98	1159.58	489.13	1166.09	489.23	376.94	287.09	415.70	334.09	0	1	1	2	-1	-1	-12.22	61.21	732.44	41.26	61.75	720.34	-0.09	0.12	-0.99	0.01	0.11	-0.99	0		
2260315781	SMP	1	1398.12	491.91	1161.70	485.06	19.71	19.71	4.24	20.49	20.49	4.39	1393.07	496.07	1399.30	496.11	1159.74	489.25	1166.26	489.33	379.93	288.83	415.98	335.41	0	1	1	2	-1	-1	-12.24	61.20	732.58	41.19	61.68	719.77	-0.08	0.12	-0.99	0.01	0.11	-0.99	0		
2260332452	SMP	1	1398.49	492.03	1161.51	485.39	19.87	19.87	4.26	21.04	21.04	4.42	1393.14	496.18	1399.43	496.21	1159.89	489.33	1166.30	489.37	376.99	289.95	423.74	342.80	0	1	1	2	-1	-1	-12.26	61.16	732.42	41.18	61.68	719.97	-0.09	0.11	-0.99	0.02	0.10	-0.99	0		
2260349101	SMP	1	1398.25	492.35	0.00	0.00	20.12	20.12	4.29	0.00	0.00	0.00	1393.15	496.23	1399.52	496.29	0.00	0.00	0.00	0.00	383.50	295.92	0.00	0.00	0	1	0	1	-1	-1	-12.26	61.08	731.70	0.00	0.00	0.00	-0.07	0.10	-0.99	0.00	0.00	0.00	0		
2260365772	SMP	1	1398.22	492.09	1161.70	485.31	19.96	19.96	4.31	21.08	21.08	4.45	1393.16	496.23	1399.50	496.24	1159.92	489.31	1166.33	489.37	387.24	292.84	420.08	344.02	0	1	1	2	-1	-1	-12.25	61.06	731.30	41.18	61.69	720.04	-0.07	0.11	-0.99	0.01	0.10	-0.99	0		
2260382421	SMP	1	1398.21	492.11	1161.81	485.26	19.87	19.87	4.32	21.04	21.04	4.47	1393.17	496.26	1399.49	496.29	1159.92	489.31	1166.32	489.37	390.11	293.73	418.14	344.18	0	1	1	2	-1	-1	-12.25	61.02	731.03	41.19	61.71	720.22	-0.07	0.11	-0.99	0.01	0.11	-0.99	0		
2260399091	SMP	1	1398.27	492.14	1161.96	485.64	19.89	19.89	4.33	21.50	21.50	4.50	1393.14	496.33	1399.42	496.34	1159.89	489.38	1166.34	489.39	388.74	293.70	412.62	360.30	0	1	1	2	-1	-1	-12.23	61.00	730.95	41.19	61.69	720.10	-0.08	0.12	-0.99	0.00	0.09	-1.00	0		
2260415746	SMP	1	1398.10	491.95	1161.70	485.32	19.93	19.93	4.34	21.01	21.01	4.51	1393.13	496.33	1399.44	496.41	1159.87	489.39	1166.31	489.38	396.05	289.88	418.53	347.95	0	1	1	2	-1	-1	-12.23	60.97	730.61	41.19	61.68	720.03	-0.07	0.13	-0.99	0.01	0.10	-0.99	0		
2260432415	SMP	1	0.00	0.00	1161.86	485.33	0.00	0.00	0.00	21.31	21.31	4.53	0.00	0.00	0.00	0.00	1159.93	489.34	1166.33	489.39	0.00	0.00	415.98	350.52	0	0	1	1	-1	-1	0.00	0.00	0.00	41.19	61.69	720.14	0.00	0.00	0.00	0.00	0.10	-0.99	0		
2260449070	SMP	1	1398.21	492.25	1162.00	485.31	20.62	20.62	4.37	21.58	21.58	4.56	1393.14	496.36	1399.47	496.36	1159.93	489.35	1166.35	489.39	396.26	295.48	411.87	350.89	0	1	1	2	-1	-1	-12.23	60.93	730.15	41.19	61.70	720.21	-0.07	0.11	-0.99	0.00	0.10	-0.99	0		
2260465731	SMP	1	1398.43	492.13	1161.87	485.35	20.30	20.30	4.39	21.12	21.12	4.57	1393.18	496.34	1399.50	496.34	1160.01	489.34	1166.36	489.39	391.73	294.26	415.24	353.05	0	1	1	2	-1	-1	-12.23	60.91	729.87	41.21	61.75	720.82	-0.08	0.12	-0.99	0.01	0.10	-0.99	0		
2260482383	SMP	1	1398.42	492.26	1161.61	485.95	20.14	20.14	4.39	21.23	21.23	4.57	1393.26	496.38	1399.57	496.41	1160.03	489.37	1166.37	489.42	394.79	296.22	421.58	387.14	0	1	1	2	-1	-1	-12.24	60.87	729.57	41.24	61.79	721.34	-0.08	0.11	-0.99	0.02	0.08	-1.00	0		
2260499057	SMP	1	1398.47	492.45	1162.08	485.49	20.48	20.48	4.41	21.79	21.79	4.60	1393.25	496.43	1399.54	496.41	1160.07	489.35	1166.37	489.41	394.39	300.90	410.47	358.97	0	1	1	2	-1	-1	-12.23	60.86	729.42	41.28	61.87	722.21	-0.08	0.10	-0.99	0.00	0.10	-1.00	0		
2260515703	SMP	1	1398.35	492.45	1161.66	485.65	20.86	20.86	4.44	21.60	21.60	4.62	1393.21	496.30	1399.53	496.33	1159.99	489.34	1166.35	489.40	395.70	306.82	420.63	367.55	0	1	1	2	-1	-1	-12.22	60.86	729.15	41.31	61.90	722.53	-0.08	0.10	-0.99	0.02	0.09	-1.00	0		
2260532376	SMP	1	1398.46	492.03	1161.97	485.11	20.47	20.47	4.45	21.43	21.43	4.63	1393.20	496.23	1399.51	496.27	1159.99	489.27	1166.36	489.36	394.60	297.43	411.81	352.31	0	1	1	2	-1	-1	-12.22	60.86	728.95	41.34	61.95	722.95	-0.08	0.12	-0.99	0.00	0.11	-0.99	0		
2260549028	SMP	1	1398.37	492.12	0.00	0.00	20.66	20.66	4.47	0.00	0.00	0.00	1393.15	496.23	1399.46	496.24	0.00	0.00	0.00	0.00	394.07	298.58	0.00	0.00	0	1	0	1	-1	-1	-12.20	60.85	728.80	0.00	0.00	0.00	-0.08	0.11	-0.99	0.00	0.00	0.00	0		
2260565698	SMP	1	1398.23	492.24	1161.79	485.66	20.48	20.48	4.47	22.11	22.11	4.66	1393.15	496.24	1399.49	496.30	1159.94	489.36	1166.35	489.41	395.67	301.73	413.10	369.13	0	1	1	2	-1	-1	-12.20	60.82	728.59	41.35	61.94	723.03	-0.07	0.11	-0.99	0.01	0.09	-1.00	0		
2260582344	SMP	1	1398.58	492.27	0.00	0.00	20.63	20.63	4.48	0.00	0.00	0.00	1393.18	496.34	1399.50	496.31	0.00	0.00	0.00	0.00	389.36	301.91	0.00	0.00	0	1	0	1	-1	-1	-12.20	60.79	728.37	0.00	0.00	0.00	-0.09	0.11	-0.99	0.00	0.00	0.00	0		
2260599012	SMP	1	1398.51	492.57	0.00	0.00	20.98	20.98	4.50	0.00	0.00	0.00	1393.18	496.30	1399.50	496.35	0.00	0.00	0.00	0.00	388.79	313.59	0.00	0.00	0	1	0	1	-1	-1	-12.20	60.78	728.23	0.00	0.00	0.00	-0.09	0.09	-0.99	0.00	0.00	0.00	0		
2260615664	SMP	1	1398.33	492.33	1161.85	485.87	20.70	20.70	4.51	22.14	22.14	4.69	1393.15	496.30	1399.47	496.32	1159.91	489.48	1166.33	489.45	390.17	308.37	410.14	378.34	0	1	1	2	-1	-1	-12.19	60.78	728.14	41.36	61.93	723.12	-0.08	0.10	-0.99	0.00	0.08	-1.00	0		
2260632336	SMP	1	1398.23	492.18	1161.37	485.66	20.83	20.83	4.52	21.73	21.73	4.70	1393.10	496.23	1399.39	496.23	1159.80	489.47	1166.25	489.46	390.32	306.96	423.61	367.12	0	1	1	2	-1	-1	-12.18	60.81	728.31	41.38	61.92	723.04	-0.08	0.11	-0.99	0.02	0.09	-1.00	0		
2260648986	SMP	1	1398.23	492.06	1161.50	485.40	20.87	20.87	4.53	22.15	22.15	4.72	1393.03	496.16	1399.27	496.21	1159.72	489.45	1166.16	489.49	389.70	305.86	418.35	355.92	0	1	1	2	-1	-1	-12.17	60.85	728.74	41.39	61.92	723.00	-0.08	0.11	-0.99	0.01	0.11	-0.99	0		
2260665661	SMP	1	1398.17	491.99	1161.36	485.51	20.62	20.62	4.53	22.05	22.05	4.74	1392.93	496.00	1399.17	496.07	1159.51	489.37	1166.01	489.46	388.46	307.56	417.47	363.23	0	1	1	2	-1	-1	-12.15	60.92	729.17	41.40	61.88	722.43	-0.08	0.11	-0.99	0.01	0.10	-1.00	0		
2260682305	SMP	1	1397.84	491.73	1161.16	485.56	21.17	21.17	4.55	22.24	22.24	4.76	1392.80	495.83	1399.09	495.95	1159.41	489.25	1165.79	489.35	392.82	304.00	419.63	371.41	0	1	1	2	-1	-1	-12.13	60.96	729.21	41.45	61.93	722.68	-0.07	0.11	-0.99	0.01	0.09	-1.00	0		
2260698977	SMP	1	1397.87	491.81	1161.34	485.30	20.90	20.90	4.55	22.45	22.45	4.78	1392.75	495.75	1399.09	495.87	1159.40	489.20	1165.69	489.26	392.68	305.87	413.19	363.80	0	1	1	2	-1	-1	-12.12	60.96	729.00	41.51	62.00	723.42	-0.08	0.11	-0.99	0.00	0.10	-1.00	0		
2260715623	SMP	1	1397.93	491.76	1161.22	485.15	21.15	21.15	4.57	22.20	22.20	4.79	1392.81	495.76	1399.08	495.84	1159.35	489.22	1165.62	489.27	393.31	306.11	413.43	354.21	0	1	1	2	-1	-1	-12.13	60.99	729.33	41.56	62.07	724.19	-0.08	0.11	-0.99	0.00	0.11	-0.99	0		
2260732296	SMP	1	1398.06	491.81	1161.24	485.18	20.81	20.81	4.57	22.48	22.48	4.81	1392.80	495.83	1399.08	495.96	1159.33	489.29	1165.62	489.43	391.01	305.26	413.49	345.64	0	1	1	2	-1	-1	-12.13	60.98	729.46	41.60	62.08	724.70	-0.08	0.11	-0.99	0.00	0.11	-0.99	0		
2260748944	SMP	1	1397.62	491.83	1161.16	485.70	21.04	21.04	4.58	22.10	22.10	4.82	1392.75	495.95	1399.06	496.04	1159.34	489.39	1165.58	489.52	400.83	303.37	412.33	364.49	0	1	1	2	-1	-1	-12.12	60.95	729.42	41.66	62.15	725.68	-0.06	0.11	-0.99	0.01	0.09	-1.00	0		
2260765620	SMP	1	1398.04	492.06	0.00	0.00	21.03	21.03	4.58	0.00	0.00	0.00	1392.72	495.93	1399.06	496.05	0.00	0.00	0.00	0.00	391.48	306.51	0.00	0.00	0	1	0	1	-1	-1	-12.11	60.94	729.19	0.00	0.00	0.00	-0.09	0.10	-0.99	0.00	0.00	0.00	0		
2260782267	SMP	1	1397.98	492.02	1161.18	485.42	21.03	21.03	4.59	22.59	22.59	4.84	1392.63	495.85	1399.05	495.98	1159.27	489.37	1165.47	489.45	391.66	306.61	410.19	353.92	0	1	1	2	-1	-1	-12.09	60.90	728.51	41.74	62.26	726.84	-0.09	0.10	-0.99	0.00	0.10	-0.99	0		
2260798938	SMP	1	1397.60	491.69	1161.14	485.33	21.16	21.16	4.60	22.31	22.31	4.85	1392.61	495.78	1398.95	495.88	1159.21	489.29	1165.40	489.39	400.11	303.02	407.91	350.21	0	1	1	2	-1	-1	-12.07	60.91	728.40	41.82	62.36	727.86	-0.07	0.11	-0.99	0.00	0.10	-0.99	0		
